unit,=,ns,,,,,
SBox_Type,Stage_Num,Switch_Num,Output_Num,Input_Num,Num_Loads,Rise_Delay,Fall_Delay
SB_LC,0,3,1,0,3,1.107,1.1057
SB_LC,0,3,1,1,1,0.8503711,0.9803943
SB_LC,0,3,1,1,2,0.976347,1.1114
SB_LC,0,3,1,1,3,1.0765,1.2274
SB_LC,0,3,1,2,1,0.7281275,0.846984
SB_LC,0,3,1,2,2,0.8464851,0.9812196
SB_LC,0,3,1,2,3,0.9608008,1.1071
SB_LC,0,3,1,3,1,0.727808,0.8467488
SB_LC,0,3,1,3,2,0.8456017,0.9773422
SB_LC,0,3,1,3,3,0.9661794,1.1091
SB_LC,0,3,1,4,1,0.7616118,0.890173
SB_LC,0,3,1,4,2,0.879299,1.0207
SB_LC,0,3,1,4,3,0.9753219,1.1296
SB_LC,0,3,1,5,1,0.7781633,0.9240945
SB_LC,0,3,1,5,2,0.8966267,1.0549
SB_LC,0,3,1,5,3,0.9829156,1.1551
SB_LC,0,3,2,0,1,0.8804673,0.8582052
SB_LC,0,3,2,0,2,1.0006,0.9828191
SB_LC,0,3,2,0,3,1.1121,1.1161
SB_LC,0,3,2,1,1,0.8568398,0.9848251
SB_LC,0,3,2,1,2,0.9808148,1.1205
SB_LC,0,3,2,1,3,1.0816,1.2369
SB_LC,0,3,2,2,1,0.7574968,0.886221
SB_LC,0,3,2,2,2,0.8715928,1.0154
SB_LC,0,3,2,2,3,0.9728088,1.1296
SB_LC,0,3,2,3,1,0.7672992,0.9002045
SB_LC,0,3,2,3,2,0.8846638,1.0315
SB_LC,0,3,2,3,3,0.9823387,1.1387
SB_LC,0,3,2,4,1,0.7316831,0.8542581
SB_LC,0,3,2,4,2,0.8476187,0.982689
SB_LC,0,3,2,4,3,0.9676685,1.1179
SB_LC,0,3,2,5,1,0.7351335,0.8676607
SB_LC,0,3,2,5,2,0.8525656,0.9995117
SB_LC,0,3,2,5,3,0.9695805,1.1319
SB_LC,0,4,0,0,1,0.9838734,1.0267
